Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
10,23-12-2011,3487986.89,0.0,48.0,3.54,129.99,7.874
10,30-12-2011,1930690.37,1.0,49.0,3.43,130.07,7.874
10,06-01-2012,1683401.78,0.0,60.0,3.44,130.16,7.545
10,13-01-2012,1711562.73,0.0,51.0,3.48,130.24,7.545
10,20-01-2012,1675562.94,0.0,55.0,3.66,130.28,7.545
10,27-01-2012,1632406.0,0.0,54.0,3.68,130.31,7.545
10,03-02-2012,1867403.01,0.0,57.0,3.54,130.35,7.545
10,10-02-2012,2218595.8,1.0,56.0,3.72,130.38,7.545
10,17-02-2012,2168709.76,0.0,54.0,3.78,130.46,7.545
10,24-02-2012,2039415.74,0.0,56.0,3.95,130.55,7.545
10,02-03-2012,1990371.02,0.0,58.0,3.88,130.65,7.545
10,09-03-2012,1917483.1,0.0,58.0,3.96,130.74,7.545
10,16-03-2012,1930814.66,0.0,62.0,4.27,130.83,7.545
10,23-03-2012,1837457.69,0.0,57.0,4.29,130.9,7.545
10,30-03-2012,1815760.42,0.0,68.0,4.29,130.97,7.545
10,06-04-2012,2163384.17,0.0,66.0,4.28,131.04,7.382
10,13-04-2012,1974687.51,0.0,70.0,4.25,131.11,7.382
10,20-04-2012,1777166.53,0.0,68.0,4.11,131.12,7.382
10,27-04-2012,1712987.56,0.0,80.0,4.09,131.13,7.382
10,04-05-2012,1821364.42,0.0,77.0,4.06,131.14,7.382
10,11-05-2012,1792345.3,0.0,76.0,4.19,131.15,7.382
10,18-05-2012,1795152.73,0.0,85.0,4.31,131.1,7.382
10,25-05-2012,1830939.1,0.0,86.0,4.13,131.03,7.382
10,01-06-2012,1767471.48,0.0,80.0,4.28,130.96,7.382
10,08-06-2012,1840491.41,0.0,87.0,4.1,130.89,7.382
10,15-06-2012,1811562.88,0.0,89.0,4.14,130.83,7.382
10,22-06-2012,1755334.18,0.0,90.0,4.01,130.79,7.382
10,29-06-2012,1707481.9,0.0,91.0,3.88,130.76,7.382
10,06-07-2012,1805999.79,0.0,87.0,3.67,130.72,7.17
10,13-07-2012,1765571.91,0.0,90.0,3.72,130.68,7.17
10,20-07-2012,1869967.03,0.0,84.0,3.59,130.7,7.17
10,27-07-2012,1817603.66,0.0,84.0,3.77,130.72,7.17
10,03-08-2012,1939440.09,0.0,85.0,3.6,130.74,7.17
10,10-08-2012,1880436.94,0.0,91.0,3.81,130.76,7.17
10,17-08-2012,1827797.4,0.0,89.0,4.0,130.79,7.17
10,24-08-2012,1764984.15,0.0,82.0,4.06,130.84,7.17
10,31-08-2012,1650285.54,0.0,87.0,3.89,130.88,7.17
10,07-09-2012,1708283.28,1.0,83.0,4.12,130.93,7.17
10,14-09-2012,1640168.99,0.0,78.0,3.97,130.98,7.17
10,21-09-2012,1671857.57,0.0,82.0,4.12,131.01,7.17
10,28-09-2012,1694862.41,0.0,83.0,3.97,131.04,7.17
10,05-10-2012,1758971.38,0.0,81.0,4.13,131.08,6.943
10,12-10-2012,1713889.11,0.0,76.0,4.47,131.11,6.943
10,19-10-2012,1734834.82,0.0,73.0,4.45,131.15,6.943
10,26-10-2012,1744349.05,0.0,70.0,4.3,131.19,6.943
11,05-02-2010,1528008.64,0.0,46.0,2.57,214.42,7.368
11,12-02-2010,1574684.08,1.0,48.0,2.55,214.58,7.368
11,19-02-2010,1503298.7,0.0,48.0,2.51,214.62,7.368
11,26-02-2010,1336404.65,0.0,53.0,2.56,214.65,7.368
11,05-03-2010,1426622.65,0.0,54.0,2.62,214.68,7.368
11,12-03-2010,1331883.16,0.0,64.0,2.67,214.7,7.368
11,19-03-2010,1364207.0,0.0,62.0,2.72,214.53,7.368
11,26-03-2010,1245624.27,0.0,58.0,2.73,214.32,7.368
11,02-04-2010,1446210.26,0.0,66.0,2.72,214.12,7.343
11,09-04-2010,1470308.32,0.0,70.0,2.77,213.91,7.343
11,16-04-2010,1323243.35,0.0,68.0,2.81,213.77,7.343
11,23-04-2010,1283766.55,0.0,68.0,2.8,213.72,7.343
11,30-04-2010,1239766.89,0.0,71.0,2.78,213.67,7.343
11,07-05-2010,1312329.78,0.0,76.0,2.84,213.62,7.343
11,14-05-2010,1266796.13,0.0,78.0,2.85,213.62,7.343
11,21-05-2010,1271646.62,0.0,77.0,2.83,213.91,7.343
11,28-05-2010,1264272.52,0.0,80.0,2.76,214.2,7.343
11,04-06-2010,1396322.19,0.0,80.0,2.7,214.5,7.343
11,11-06-2010,1339570.85,0.0,83.0,2.67,214.79,7.343
11,18-06-2010,1336522.92,0.0,84.0,2.64,214.79,7.343
11,25-06-2010,1262025.08,0.0,84.0,2.65,214.67,7.343
11,02-07-2010,1302600.14,0.0,83.0,2.67,214.55,7.346
11,09-07-2010,1280156.47,0.0,83.0,2.64,214.43,7.346
11,16-07-2010,1290609.54,0.0,85.0,2.62,214.42,7.346
11,23-07-2010,1244390.03,0.0,85.0,2.61,214.56,7.346
11,30-07-2010,1250178.89,0.0,83.0,2.64,214.7,7.346
11,06-08-2010,1369634.92,0.0,87.0,2.63,214.83,7.346
11,13-08-2010,1384339.1,0.0,88.0,2.69,214.97,7.346
11,20-08-2010,1430192.37,0.0,89.0,2.66,214.93,7.346
11,27-08-2010,1311263.07,0.0,88.0,2.62,214.89,7.346
11,03-09-2010,1303914.27,0.0,85.0,2.58,214.85,7.346
11,10-09-2010,1231428.46,1.0,82.0,2.56,214.81,7.346
11,17-09-2010,1215676.31,0.0,83.0,2.58,214.83,7.346
11,24-09-2010,1170103.25,0.0,77.0,2.62,214.91,7.346
11,01-10-2010,1182490.46,0.0,75.0,2.6,214.98,7.564
11,08-10-2010,1293472.8,0.0,69.0,2.63,215.06,7.564
11,15-10-2010,1175003.67,0.0,71.0,2.72,215.13,7.564
11,22-10-2010,1169831.38,0.0,73.0,2.72,215.18,7.564
11,29-10-2010,1195036.0,0.0,74.0,2.72,215.23,7.564
11,05-11-2010,1332759.13,0.0,64.0,2.69,215.28,7.564
11,12-11-2010,1281675.6,0.0,64.0,2.73,215.33,7.564
11,19-11-2010,1292346.57,0.0,59.0,2.77,215.21,7.564
11,26-11-2010,1757242.51,1.0,70.0,2.74,215.06,7.564
11,03-12-2010,1380522.64,0.0,56.0,2.71,214.92,7.564
11,10-12-2010,1564516.43,0.0,53.0,2.84,214.77,7.564
11,17-12-2010,1843971.15,0.0,55.0,2.87,214.7,7.564
11,24-12-2010,2306265.36,0.0,59.0,2.89,214.7,7.564
11,31-12-2010,1172003.1,1.0,55.0,2.94,214.7,7.564
11,07-01-2011,1178905.44,0.0,54.0,2.98,214.7,7.551
11,14-01-2011,1194449.78,0.0,45.0,2.98,214.75,7.551
11,21-01-2011,1187776.19,0.0,52.0,3.02,215.13,7.551
11,28-01-2011,1100418.69,0.0,51.0,3.01,215.51,7.551
11,04-02-2011,1422546.05,0.0,47.0,2.99,215.89,7.551
11,11-02-2011,1419236.9,1.0,45.0,3.02,216.27,7.551
11,18-02-2011,1554747.15,0.0,62.0,3.04,216.58,7.551
11,25-02-2011,1323999.36,0.0,69.0,3.06,216.88,7.551
11,04-03-2011,1399456.99,0.0,66.0,3.29,217.17,7.551
11,11-03-2011,1314557.31,0.0,63.0,3.46,217.46,7.551
11,18-03-2011,1391813.69,0.0,70.0,3.49,217.72,7.551
11,25-03-2011,1229777.24,0.0,74.0,3.47,217.97,7.551
11,01-04-2011,1258674.12,0.0,69.0,3.52,218.21,7.574
11,08-04-2011,1327401.06,0.0,74.0,3.62,218.46,7.574
11,15-04-2011,1312905.8,0.0,77.0,3.74,218.68,7.574
11,22-04-2011,1388118.53,0.0,78.0,3.81,218.85,7.574
11,29-04-2011,1357589.89,0.0,80.0,3.81,219.02,7.574
11,06-05-2011,1331453.41,0.0,71.0,3.91,219.2,7.574
11,13-05-2011,1277959.42,0.0,81.0,3.9,219.37,7.574
11,20-05-2011,1239466.97,0.0,77.0,3.91,219.13,7.574
11,27-05-2011,1216876.52,0.0,86.0,3.79,218.89,7.574
11,03-06-2011,1343637.0,0.0,86.0,3.7,218.64,7.574
11,10-06-2011,1314626.75,0.0,86.0,3.65,218.4,7.574
11,17-06-2011,1337506.74,0.0,88.0,3.64,218.36,7.574
11,24-06-2011,1254587.84,0.0,86.0,3.59,218.45,7.574
11,01-07-2011,1297472.06,0.0,86.0,3.52,218.55,7.567
11,08-07-2011,1334627.96,0.0,87.0,3.48,218.64,7.567
11,15-07-2011,1266546.73,0.0,88.0,3.58,218.73,7.567
11,22-07-2011,1290576.44,0.0,88.0,3.65,218.79,7.567
11,29-07-2011,1212938.67,0.0,89.0,3.68,218.84,7.567
11,05-08-2011,1403198.94,0.0,90.0,3.68,218.9,7.567
11,12-08-2011,1354188.43,0.0,90.0,3.64,218.96,7.567
11,19-08-2011,1484169.74,0.0,90.0,3.55,219.02,7.567
11,26-08-2011,1304706.75,0.0,89.0,3.52,219.09,7.567
11,02-09-2011,1297792.41,0.0,91.0,3.53,219.15,7.567
11,09-09-2011,1249439.95,1.0,85.0,3.55,219.21,7.567
11,16-09-2011,1270816.01,0.0,85.0,3.53,219.4,7.567
11,23-09-2011,1235775.15,0.0,82.0,3.47,219.74,7.567
11,30-09-2011,1190515.83,0.0,84.0,3.36,220.09,7.567
11,07-10-2011,1346271.06,0.0,77.0,3.28,220.43,7.197
11,14-10-2011,1286388.96,0.0,76.0,3.27,220.75,7.197
11,21-10-2011,1325107.53,0.0,71.0,3.35,220.91,7.197
11,28-10-2011,1310684.1,0.0,73.0,3.37,221.08,7.197
11,04-11-2011,1458287.38,0.0,61.0,3.33,221.25,7.197
11,11-11-2011,1366053.69,0.0,64.0,3.3,221.41,7.197
11,18-11-2011,1315091.63,0.0,66.0,3.31,221.64,7.197
11,25-11-2011,1848953.48,1.0,70.0,3.24,221.9,7.197
11,02-12-2011,1399322.44,0.0,57.0,3.17,222.16,7.197
11,09-12-2011,1646655.94,0.0,51.0,3.16,222.42,7.197
11,16-12-2011,1783910.06,0.0,60.0,3.16,222.64,7.197
11,23-12-2011,2213518.5,0.0,54.0,3.11,222.83,7.197
11,30-12-2011,1352084.21,1.0,49.0,3.13,223.01,7.197
11,06-01-2012,1283885.55,0.0,54.0,3.16,223.19,6.833
11,13-01-2012,1264736.59,0.0,53.0,3.26,223.38,6.833
11,20-01-2012,1207303.29,0.0,56.0,3.27,223.47,6.833
11,27-01-2012,1162675.85,0.0,58.0,3.29,223.56,6.833
11,03-02-2012,1376732.18,0.0,60.0,3.36,223.66,6.833
11,10-02-2012,1574287.76,1.0,52.0,3.41,223.75,6.833
11,17-02-2012,1569607.94,0.0,53.0,3.51,223.92,6.833
11,24-02-2012,1379473.03,0.0,61.0,3.56,224.13,6.833
11,02-03-2012,1438383.44,0.0,63.0,3.63,224.35,6.833
11,09-03-2012,1413382.76,0.0,61.0,3.67,224.56,6.833
11,16-03-2012,1441884.28,0.0,64.0,3.73,224.72,6.833
11,23-03-2012,1300593.61,0.0,67.0,3.79,224.79,6.833
11,30-03-2012,1300104.03,0.0,70.0,3.84,224.86,6.833
11,06-04-2012,1596325.01,0.0,74.0,3.89,224.94,6.664
11,13-04-2012,1472752.01,0.0,73.0,3.89,225.01,6.664
11,20-04-2012,1315356.99,0.0,72.0,3.88,225.07,6.664
11,27-04-2012,1236238.29,0.0,73.0,3.81,225.12,6.664
11,04-05-2012,1370251.22,0.0,79.0,3.75,225.18,6.664
11,11-05-2012,1300147.07,0.0,75.0,3.69,225.24,6.664
11,18-05-2012,1352442.31,0.0,73.0,3.63,225.25,6.664
11,25-05-2012,1297335.87,0.0,78.0,3.56,225.25,6.664
11,01-06-2012,1361595.33,0.0,82.0,3.5,225.25,6.664
11,08-06-2012,1414343.53,0.0,82.0,3.45,225.25,6.664
11,15-06-2012,1417875.42,0.0,85.0,3.39,225.26,6.664
11,22-06-2012,1355680.3,0.0,83.0,3.35,225.31,6.664
11,29-06-2012,1297028.6,0.0,88.0,3.29,225.35,6.664
11,06-07-2012,1461129.94,0.0,83.0,3.23,225.39,6.334
11,13-07-2012,1320239.51,0.0,82.0,3.26,225.43,6.334
11,20-07-2012,1344483.81,0.0,82.0,3.31,225.44,6.334
11,27-07-2012,1272395.02,0.0,85.0,3.41,225.45,6.334
11,03-08-2012,1399341.07,0.0,87.0,3.42,225.46,6.334
11,10-08-2012,1388973.65,0.0,86.0,3.49,225.47,6.334
11,17-08-2012,1421307.2,0.0,88.0,3.57,225.56,6.334
11,24-08-2012,1409515.73,0.0,83.0,3.62,225.69,6.334
11,31-08-2012,1372872.35,0.0,86.0,3.64,225.83,6.334
11,07-09-2012,1304584.4,1.0,85.0,3.73,225.97,6.334
11,14-09-2012,1267675.05,0.0,80.0,3.72,226.11,6.334
11,21-09-2012,1326132.98,0.0,74.0,3.72,226.32,6.334
11,28-09-2012,1227430.73,0.0,78.0,3.67,226.52,6.334
11,05-10-2012,1422794.26,0.0,73.0,3.62,226.72,6.034
11,12-10-2012,1311965.09,0.0,70.0,3.6,226.92,6.034
11,19-10-2012,1232073.18,0.0,74.0,3.59,226.97,6.034
11,26-10-2012,1200729.45,0.0,74.0,3.51,226.99,6.034
12,05-02-2010,1100046.37,0.0,49.0,2.96,126.44,13.975
12,12-02-2010,1117863.33,1.0,48.0,2.95,126.5,13.975
12,19-02-2010,1095421.65,0.0,55.0,2.92,126.53,13.975
12,26-02-2010,1048617.17,0.0,50.0,2.82,126.55,13.975
12,05-03-2010,1077018.27,0.0,54.0,2.99,126.58,13.975
12,12-03-2010,985594.23,0.0,50.0,2.92,126.6,13.975
12,19-03-2010,972088.34,0.0,60.0,3.05,126.61,13.975
12,26-03-2010,981615.81,0.0,60.0,3.08,126.6,13.975
12,02-04-2010,1011822.3,0.0,60.0,3.09,126.6,14.099
12,09-04-2010,1041238.87,0.0,59.0,3.09,126.6,14.099
12,16-04-2010,957997.52,0.0,65.0,3.11,126.56,14.099
12,23-04-2010,993833.44,0.0,65.0,3.05,126.47,14.099
12,30-04-2010,954220.22,0.0,67.0,3.1,126.38,14.099
12,07-05-2010,1043240.27,0.0,70.0,3.13,126.29,14.099
12,14-05-2010,966054.97,0.0,68.0,3.14,126.21,14.099
12,21-05-2010,958374.56,0.0,76.0,3.12,126.18,14.099
12,28-05-2010,955451.16,0.0,68.0,3.06,126.16,14.099
12,04-06-2010,1049357.36,0.0,81.0,2.94,126.14,14.099
12,11-06-2010,1016039.71,0.0,91.0,2.95,126.11,14.099
12,18-06-2010,956211.2,0.0,81.0,3.04,126.11,14.099
12,25-06-2010,958007.69,0.0,87.0,3.08,126.13,14.099
12,02-07-2010,951957.31,0.0,92.0,3.1,126.14,14.18
12,09-07-2010,943506.28,0.0,90.0,3.1,126.15,14.18
12,16-07-2010,916402.76,0.0,97.0,3.09,126.15,14.18
12,23-07-2010,912403.67,0.0,99.0,3.11,126.13,14.18
12,30-07-2010,913548.25,0.0,96.0,3.02,126.11,14.18
12,06-08-2010,967576.95,0.0,93.0,3.12,126.08,14.18
12,13-08-2010,928264.4,0.0,87.0,3.16,126.06,14.18
12,20-08-2010,948447.34,0.0,93.0,3.04,126.08,14.18
12,27-08-2010,1004516.46,0.0,93.0,3.13,126.09,14.18
12,03-09-2010,1075758.55,0.0,83.0,3.09,126.1,14.18
12,10-09-2010,903119.03,1.0,84.0,3.04,126.12,14.18
12,17-09-2010,852882.61,0.0,82.0,3.03,126.14,14.18
12,24-09-2010,851919.34,0.0,82.0,2.94,126.19,14.18
12,01-10-2010,850936.26,0.0,85.0,3.0,126.24,14.313
12,08-10-2010,918335.68,0.0,72.0,3.01,126.28,14.313
12,15-10-2010,862419.84,0.0,75.0,2.98,126.33,14.313
12,22-10-2010,857883.46,0.0,69.0,3.01,126.38,14.313
12,29-10-2010,955294.7,0.0,61.0,3.02,126.44,14.313
12,05-11-2010,929690.71,0.0,65.0,3.13,126.49,14.313
12,12-11-2010,942475.24,0.0,58.0,3.13,126.55,14.313
12,19-11-2010,894493.7,0.0,58.0,3.16,126.61,14.313
12,26-11-2010,1601377.41,1.0,48.0,3.16,126.67,14.313
12,03-12-2010,1069533.17,0.0,43.0,3.04,126.73,14.313
12,10-12-2010,1121934.15,0.0,50.0,3.2,126.79,14.313
12,17-12-2010,1295605.35,0.0,53.0,3.24,126.88,14.313
12,24-12-2010,1768249.89,0.0,52.0,3.24,126.98,14.313
12,31-12-2010,891736.91,1.0,46.0,3.15,127.09,14.313
12,07-01-2011,910110.24,0.0,38.0,3.29,127.19,14.021
12,14-01-2011,812011.8,0.0,43.0,3.31,127.3,14.021
12,21-01-2011,802105.5,0.0,54.0,3.22,127.44,14.021
12,28-01-2011,873119.06,0.0,51.0,3.34,127.58,14.021
12,04-02-2011,1046068.17,0.0,45.0,3.35,127.72,14.021
12,11-02-2011,1086421.57,1.0,51.0,3.38,127.86,14.021
12,18-02-2011,1128485.1,0.0,53.0,3.43,128.0,14.021
12,25-02-2011,1046203.72,0.0,48.0,3.53,128.13,14.021
12,04-03-2011,1085248.21,0.0,52.0,3.67,128.26,14.021
12,11-03-2011,997672.62,0.0,58.0,3.82,128.4,14.021
12,18-03-2011,1009502.01,0.0,64.0,3.69,128.51,14.021
12,25-03-2011,954107.32,0.0,54.0,3.91,128.62,14.021
12,01-04-2011,1005463.49,0.0,64.0,3.77,128.72,13.736
12,08-04-2011,998362.05,0.0,64.0,4.0,128.82,13.736
12,15-04-2011,990951.77,0.0,58.0,3.87,128.91,13.736
12,22-04-2011,1016019.47,0.0,72.0,4.13,128.96,13.736
12,29-04-2011,994966.1,0.0,68.0,4.15,129.0,13.736
12,06-05-2011,1021154.48,0.0,68.0,4.19,129.04,13.736
12,13-05-2011,977033.5,0.0,71.0,4.2,129.09,13.736
12,20-05-2011,924134.99,0.0,67.0,4.17,129.08,13.736
12,27-05-2011,964332.51,0.0,77.0,4.09,129.06,13.736
12,03-06-2011,970328.68,0.0,72.0,4.03,129.05,13.736
12,10-06-2011,996937.95,0.0,79.0,3.98,129.04,13.736
12,17-06-2011,986504.93,0.0,87.0,3.94,129.04,13.736
12,24-06-2011,997282.75,0.0,89.0,3.9,129.07,13.736
12,01-07-2011,961993.34,0.0,90.0,3.84,129.09,13.503
12,08-07-2011,943717.38,0.0,90.0,3.7,129.11,13.503
12,15-07-2011,936001.98,0.0,88.0,3.69,129.13,13.503
12,22-07-2011,922231.92,0.0,91.0,3.79,129.15,13.503
12,29-07-2011,890547.07,0.0,93.0,3.8,129.17,13.503
12,05-08-2011,988712.52,0.0,91.0,3.8,129.18,13.503
12,12-08-2011,955913.68,0.0,91.0,3.7,129.2,13.503
12,19-08-2011,966817.24,0.0,92.0,3.74,129.24,13.503
12,26-08-2011,1017593.47,0.0,95.0,3.74,129.28,13.503
12,02-09-2011,1052051.45,0.0,94.0,3.8,129.33,13.503
12,09-09-2011,922850.57,1.0,88.0,3.91,129.37,13.503
12,16-09-2011,889290.23,0.0,76.0,3.92,129.43,13.503
12,23-09-2011,871692.74,0.0,83.0,3.79,129.52,13.503
12,30-09-2011,866401.45,0.0,83.0,3.88,129.61,13.503
12,07-10-2011,951244.66,0.0,70.0,3.83,129.69,12.89
12,14-10-2011,927600.01,0.0,67.0,3.8,129.77,12.89
12,21-10-2011,938604.58,0.0,73.0,3.84,129.78,12.89
12,28-10-2011,990926.38,0.0,67.0,3.73,129.79,12.89
12,04-11-2011,1051944.79,0.0,60.0,3.83,129.8,12.89
12,11-11-2011,1095091.53,0.0,49.0,3.82,129.82,12.89
12,18-11-2011,970641.34,0.0,54.0,3.81,129.83,12.89
12,25-11-2011,1591920.42,1.0,53.0,3.62,129.84,12.89
12,02-12-2011,1071383.1,0.0,52.0,3.7,129.85,12.89
12,09-12-2011,1189646.45,0.0,42.0,3.64,129.86,12.89
12,16-12-2011,1293404.18,0.0,43.0,3.6,129.9,12.89
12,23-12-2011,1617612.03,0.0,45.0,3.54,129.99,12.89
12,30-12-2011,1111638.07,1.0,45.0,3.43,130.07,12.89
12,06-01-2012,945823.65,0.0,50.0,3.6,130.16,12.187
12,13-01-2012,865467.86,0.0,48.0,3.66,130.24,12.187
12,20-01-2012,855922.64,0.0,46.0,3.66,130.28,12.187
12,27-01-2012,888203.69,0.0,50.0,3.68,130.31,12.187
12,03-02-2012,1058767.95,0.0,51.0,3.7,130.35,12.187
12,10-02-2012,1199330.85,1.0,52.0,3.72,130.38,12.187
12,17-02-2012,1240048.85,0.0,52.0,3.78,130.46,12.187
12,24-02-2012,1112034.72,0.0,53.0,3.95,130.55,12.187
12,02-03-2012,1147636.96,0.0,52.0,4.18,130.65,12.187
12,09-03-2012,1113208.57,0.0,55.0,4.25,130.74,12.187
12,16-03-2012,1088498.52,0.0,64.0,4.27,130.83,12.187
12,23-03-2012,1045419.87,0.0,56.0,4.04,130.9,12.187
12,30-03-2012,1025382.22,0.0,64.0,4.29,130.97,12.187
12,06-04-2012,1128765.71,0.0,64.0,4.12,131.04,11.627
12,13-04-2012,1083811.19,0.0,64.0,4.25,131.11,11.627
12,20-04-2012,1006486.96,0.0,67.0,4.22,131.12,11.627
12,27-04-2012,1004252.38,0.0,78.0,4.19,131.13,11.627
12,04-05-2012,1073433.69,0.0,76.0,4.17,131.14,11.627
12,11-05-2012,1041995.22,0.0,77.0,4.19,131.15,11.627
12,18-05-2012,1020486.05,0.0,85.0,4.11,131.1,11.627
12,25-05-2012,991514.21,0.0,84.0,4.29,131.03,11.627
12,01-06-2012,981345.2,0.0,78.0,4.28,130.96,11.627
12,08-06-2012,1086231.47,0.0,85.0,4.1,130.89,11.627
12,15-06-2012,1019555.51,0.0,86.0,4.14,130.83,11.627
12,22-06-2012,981386.25,0.0,92.0,4.01,130.79,11.627
12,29-06-2012,943124.74,0.0,90.0,3.88,130.76,11.627
12,06-07-2012,1014898.78,0.0,89.0,3.76,130.72,10.926
12,13-07-2012,960312.75,0.0,96.0,3.72,130.68,10.926
12,20-07-2012,941550.34,0.0,86.0,3.73,130.7,10.926
12,27-07-2012,916967.92,0.0,93.0,3.77,130.72,10.926
12,03-08-2012,958667.23,0.0,88.0,3.76,130.74,10.926
12,10-08-2012,984689.9,0.0,96.0,3.81,130.76,10.926
12,17-08-2012,1005003.12,0.0,95.0,4.0,130.79,10.926
12,24-08-2012,1048101.39,0.0,85.0,4.06,130.84,10.926
12,31-08-2012,1061943.49,0.0,90.0,4.09,130.88,10.926
12,07-09-2012,955146.04,1.0,89.0,4.12,130.93,10.926
12,14-09-2012,885892.37,0.0,84.0,4.13,130.98,10.926
12,21-09-2012,922735.37,0.0,83.0,4.12,131.01,10.926
12,28-09-2012,880415.67,0.0,81.0,3.97,131.04,10.926
12,05-10-2012,979825.92,0.0,82.0,3.97,131.08,10.199
12,12-10-2012,934917.47,0.0,72.0,4.47,131.11,10.199
12,19-10-2012,960945.43,0.0,69.0,4.45,131.15,10.199
12,26-10-2012,974697.6,0.0,66.0,4.3,131.19,10.199
13,05-02-2010,1967220.53,0.0,32.0,2.67,126.44,8.316
13,12-02-2010,2030933.46,1.0,33.0,2.67,126.5,8.316
13,19-02-2010,1970274.64,0.0,36.0,2.65,126.53,8.316
13,26-02-2010,1817850.32,0.0,30.0,2.67,126.55,8.316
13,05-03-2010,1939980.43,0.0,41.0,2.68,126.58,8.316
13,12-03-2010,1840686.94,0.0,38.0,2.73,126.6,8.316
13,19-03-2010,1879794.89,0.0,42.0,2.78,126.61,8.316
13,26-03-2010,1882095.98,0.0,41.0,2.82,126.6,8.316
13,02-04-2010,2142482.14,0.0,42.0,2.84,126.6,8.107
13,09-04-2010,1898321.33,0.0,39.0,2.88,126.6,8.107
13,16-04-2010,1819660.44,0.0,50.0,2.92,126.56,8.107
13,23-04-2010,1909330.77,0.0,56.0,2.94,126.47,8.107
13,30-04-2010,1785823.37,0.0,48.0,2.94,126.38,8.107
13,07-05-2010,2005478.46,0.0,44.0,2.95,126.29,8.107
13,14-05-2010,1890273.44,0.0,50.0,2.96,126.21,8.107
13,21-05-2010,1853657.6,0.0,58.0,2.95,126.18,8.107
13,28-05-2010,1877358.86,0.0,53.0,2.91,126.16,8.107
13,04-06-2010,2022705.22,0.0,60.0,2.87,126.14,8.107
13,11-06-2010,2037880.96,0.0,65.0,2.84,126.11,8.107
13,18-06-2010,2003435.31,0.0,58.0,2.82,126.11,8.107
13,25-06-2010,1970340.25,0.0,72.0,2.82,126.13,8.107
13,02-07-2010,2018314.71,0.0,79.0,2.81,126.14,7.951
13,09-07-2010,1870843.9,0.0,71.0,2.8,126.15,7.951
13,16-07-2010,1932231.05,0.0,78.0,2.79,126.15,7.951
13,23-07-2010,1907351.2,0.0,82.0,2.8,126.13,7.951
13,30-07-2010,1817887.23,0.0,79.0,2.8,126.11,7.951
13,06-08-2010,1969121.45,0.0,81.0,2.8,126.08,7.951
13,13-08-2010,1877592.55,0.0,75.0,2.84,126.06,7.951
13,20-08-2010,1997397.63,0.0,76.0,2.85,126.08,7.951
13,27-08-2010,1908278.27,0.0,75.0,2.85,126.09,7.951
13,03-09-2010,1911852.58,0.0,66.0,2.87,126.1,7.951
13,10-09-2010,1772143.94,1.0,66.0,2.87,126.12,7.951
13,17-09-2010,1790279.74,0.0,67.0,2.88,126.14,7.951
13,24-09-2010,1705655.09,0.0,68.0,2.87,126.19,7.951
13,01-10-2010,1765584.48,0.0,69.0,2.85,126.24,7.795
13,08-10-2010,1871924.07,0.0,63.0,2.84,126.28,7.795
13,15-10-2010,1851431.06,0.0,54.0,2.84,126.33,7.795
13,22-10-2010,1796949.59,0.0,57.0,2.85,126.38,7.795
13,29-10-2010,1887895.07,0.0,45.0,2.84,126.44,7.795
13,05-11-2010,1854967.66,0.0,50.0,2.83,126.49,7.795
13,12-11-2010,1939964.63,0.0,43.0,2.83,126.55,7.795
13,19-11-2010,1925393.91,0.0,42.0,2.84,126.61,7.795
13,26-11-2010,2766400.05,1.0,28.0,2.83,126.67,7.795
13,03-12-2010,2083379.89,0.0,26.0,2.81,126.73,7.795
13,10-12-2010,2461468.35,0.0,37.0,2.82,126.79,7.795
13,17-12-2010,2771646.81,0.0,35.0,2.84,126.88,7.795
13,24-12-2010,3595903.2,0.0,35.0,2.85,126.98,7.795
13,31-12-2010,1675292.0,1.0,27.0,2.87,127.09,7.795
13,07-01-2011,1744544.39,0.0,17.0,2.89,127.19,7.47
13,14-01-2011,1682316.31,0.0,21.0,2.9,127.3,7.47
13,21-01-2011,1770177.37,0.0,35.0,2.93,127.44,7.47
13,28-01-2011,1633663.12,0.0,32.0,2.96,127.58,7.47
13,04-02-2011,1848186.58,0.0,23.0,2.97,127.72,7.47
13,11-02-2011,1944438.9,1.0,31.0,3.03,127.86,7.47
13,18-02-2011,2003480.59,0.0,41.0,3.06,128.0,7.47
13,25-02-2011,1831933.95,0.0,33.0,3.12,128.13,7.47
13,04-03-2011,1894960.68,0.0,34.0,3.23,128.26,7.47
13,11-03-2011,1852432.58,0.0,41.0,3.35,128.4,7.47
13,18-03-2011,1852443.78,0.0,45.0,3.41,128.51,7.47
13,25-03-2011,1807545.43,0.0,42.0,3.44,128.62,7.47
13,01-04-2011,1864238.64,0.0,42.0,3.49,128.72,7.193
13,08-04-2011,1887465.04,0.0,43.0,3.55,128.82,7.193
13,15-04-2011,1950994.04,0.0,42.0,3.62,128.91,7.193
13,22-04-2011,2124316.34,0.0,48.0,3.66,128.96,7.193
13,29-04-2011,1895583.12,0.0,44.0,3.68,129.0,7.193
13,06-05-2011,1986380.4,0.0,48.0,3.74,129.04,7.193
13,13-05-2011,1958823.56,0.0,52.0,3.77,129.09,7.193
13,20-05-2011,1860923.55,0.0,52.0,3.8,129.08,7.193
13,27-05-2011,1866369.93,0.0,55.0,3.78,129.06,7.193
13,03-06-2011,1935593.87,0.0,53.0,3.75,129.05,7.193
