Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
8,13-05-2011,895763.41,0.0,73.0,3.9,219.416,6.297
8,20-05-2011,836049.89,0.0,66.0,3.91,219.175,6.297
8,27-05-2011,857939.41,0.0,73.0,3.79,218.933,6.297
8,03-06-2011,929222.16,0.0,82.0,3.7,218.692,6.297
8,10-06-2011,897309.41,0.0,82.0,3.65,218.451,6.297
8,17-06-2011,922048.41,0.0,85.0,3.64,218.402,6.297
8,24-06-2011,864881.24,0.0,84.0,3.59,218.498,6.297
8,01-07-2011,883683.35,0.0,87.0,3.52,218.594,6.425
8,08-07-2011,861965.12,0.0,84.0,3.48,218.69,6.425
8,15-07-2011,849925.37,0.0,84.0,3.58,218.775,6.425
8,22-07-2011,829902.42,0.0,85.0,3.65,218.833,6.425
8,29-07-2011,807082.19,0.0,86.0,3.68,218.891,6.425
8,05-08-2011,892393.77,0.0,85.0,3.68,218.949,6.425
8,12-08-2011,856796.1,0.0,86.0,3.64,219.008,6.425
8,19-08-2011,895066.5,0.0,83.0,3.55,219.07,6.425
8,26-08-2011,912542.82,0.0,85.0,3.52,219.134,6.425
8,02-09-2011,891387.14,0.0,85.0,3.53,219.197,6.425
8,09-09-2011,848358.09,1.0,69.0,3.55,219.26,6.425
8,16-09-2011,870971.82,0.0,69.0,3.53,219.444,6.425
8,23-09-2011,806444.29,0.0,69.0,3.47,219.789,6.425
8,30-09-2011,809049.37,0.0,72.0,3.36,220.133,6.425
8,07-10-2011,929976.55,0.0,68.0,3.28,220.477,6.123
8,14-10-2011,863188.26,0.0,62.0,3.27,220.796,6.123
8,21-10-2011,905984.49,0.0,60.0,3.35,220.962,6.123
8,28-10-2011,876712.31,0.0,57.0,3.37,221.128,6.123
8,04-11-2011,947815.05,0.0,50.0,3.33,221.294,6.123
8,11-11-2011,917088.48,0.0,51.0,3.3,221.46,6.123
8,18-11-2011,897032.19,0.0,52.0,3.31,221.691,6.123
8,25-11-2011,1235163.86,1.0,50.0,3.24,221.949,6.123
8,02-12-2011,986601.46,0.0,41.0,3.17,222.207,6.123
8,09-12-2011,1051922.95,0.0,31.0,3.16,222.465,6.123
8,16-12-2011,1118163.94,0.0,40.0,3.16,222.691,6.123
8,23-12-2011,1462254.05,0.0,38.0,3.11,222.874,6.123
8,30-12-2011,858572.22,1.0,36.0,3.13,223.058,6.123
8,06-01-2012,872113.23,0.0,43.0,3.16,223.241,5.825
8,13-01-2012,817661.76,0.0,36.0,3.26,223.424,5.825
8,20-01-2012,813954.82,0.0,47.0,3.27,223.519,5.825
8,27-01-2012,778178.53,0.0,46.0,3.29,223.613,5.825
8,03-02-2012,927610.69,0.0,46.0,3.36,223.708,5.825
8,10-02-2012,1021400.42,1.0,36.0,3.41,223.802,5.825
8,17-02-2012,1096232.89,0.0,38.0,3.51,223.966,5.825
8,24-02-2012,928537.54,0.0,46.0,3.56,224.181,5.825
8,02-03-2012,952264.91,0.0,51.0,3.63,224.396,5.825
8,09-03-2012,960115.56,0.0,50.0,3.67,224.611,5.825
8,16-03-2012,921178.39,0.0,57.0,3.73,224.766,5.825
8,23-03-2012,874223.25,0.0,53.0,3.79,224.84,5.825
8,30-03-2012,905935.29,0.0,67.0,3.84,224.914,5.825
8,06-04-2012,1046816.59,0.0,62.0,3.89,224.988,5.679
8,13-04-2012,909989.45,0.0,65.0,3.89,225.063,5.679
8,20-04-2012,872288.46,0.0,64.0,3.88,225.118,5.679
8,27-04-2012,879448.25,0.0,70.0,3.81,225.173,5.679
8,04-05-2012,937232.09,0.0,74.0,3.75,225.229,5.679
8,11-05-2012,920128.89,0.0,65.0,3.69,225.284,5.679
8,18-05-2012,913922.01,0.0,64.0,3.63,225.3,5.679
8,25-05-2012,895157.44,0.0,76.0,3.56,225.301,5.679
8,01-06-2012,921161.2,0.0,78.0,3.5,225.301,5.679
8,08-06-2012,928820.0,0.0,74.0,3.45,225.301,5.679
8,15-06-2012,916918.7,0.0,77.0,3.39,225.313,5.679
8,22-06-2012,899449.65,0.0,79.0,3.35,225.356,5.679
8,29-06-2012,878298.22,0.0,84.0,3.29,225.398,5.679
8,06-07-2012,936205.5,0.0,81.0,3.23,225.441,5.401
8,13-07-2012,890488.01,0.0,78.0,3.26,225.483,5.401
8,20-07-2012,888834.07,0.0,80.0,3.31,225.493,5.401
8,27-07-2012,838227.52,0.0,82.0,3.41,225.503,5.401
8,03-08-2012,897076.73,0.0,85.0,3.42,225.513,5.401
8,10-08-2012,930745.69,0.0,84.0,3.49,225.523,5.401
8,17-08-2012,896613.19,0.0,81.0,3.57,225.605,5.401
8,24-08-2012,936373.65,0.0,74.0,3.62,225.742,5.401
8,31-08-2012,976137.73,0.0,75.0,3.64,225.879,5.401
8,07-09-2012,932160.37,1.0,81.0,3.73,226.015,5.401
8,14-09-2012,883569.38,0.0,67.0,3.72,226.162,5.401
8,21-09-2012,857796.45,0.0,67.0,3.72,226.365,5.401
8,28-09-2012,884724.41,0.0,71.0,3.67,226.568,5.401
8,05-10-2012,976436.02,0.0,61.0,3.62,226.771,5.124
8,12-10-2012,927511.99,0.0,55.0,3.6,226.974,5.124
8,19-10-2012,900309.75,0.0,63.0,3.59,227.018,5.124
8,26-10-2012,891671.44,0.0,65.0,3.51,227.037,5.124
9,05-02-2010,549505.55,0.0,38.0,2.57,214.655,6.415
9,12-02-2010,552677.48,1.0,37.0,2.55,214.806,6.415
9,19-02-2010,511327.9,0.0,43.0,2.51,214.851,6.415
9,26-02-2010,473773.27,0.0,44.0,2.56,214.878,6.415
9,05-03-2010,507297.88,0.0,48.0,2.62,214.905,6.415
9,12-03-2010,494145.8,0.0,56.0,2.67,214.933,6.415
9,19-03-2010,485744.61,0.0,53.0,2.72,214.76,6.415
9,26-03-2010,484946.56,0.0,52.0,2.73,214.553,6.415
9,02-04-2010,545206.32,0.0,65.0,2.72,214.347,6.384
9,09-04-2010,529384.31,0.0,65.0,2.77,214.14,6.384
9,16-04-2010,485764.32,0.0,66.0,2.81,214.0,6.384
9,23-04-2010,488683.57,0.0,61.0,2.8,213.95,6.384
9,30-04-2010,491723.42,0.0,66.0,2.78,213.899,6.384
9,07-05-2010,526128.61,0.0,69.0,2.84,213.848,6.384
9,14-05-2010,492792.8,0.0,71.0,2.85,213.847,6.384
9,21-05-2010,506274.94,0.0,72.0,2.83,214.14,6.384
9,28-05-2010,558143.53,0.0,77.0,2.76,214.433,6.384
9,04-06-2010,586061.46,0.0,80.0,2.7,214.726,6.384
9,11-06-2010,522715.68,0.0,84.0,2.67,215.019,6.384
9,18-06-2010,513073.87,0.0,83.0,2.64,215.017,6.384
9,25-06-2010,509263.28,0.0,85.0,2.65,214.897,6.384
9,02-07-2010,528832.54,0.0,79.0,2.67,214.777,6.442
9,09-07-2010,485389.15,0.0,79.0,2.64,214.656,6.442
9,16-07-2010,474030.51,0.0,83.0,2.62,214.647,6.442
9,23-07-2010,462676.5,0.0,84.0,2.61,214.787,6.442
9,30-07-2010,468675.19,0.0,80.0,2.64,214.926,6.442
9,06-08-2010,522815.45,0.0,87.0,2.63,215.065,6.442
9,13-08-2010,481897.98,0.0,87.0,2.69,215.204,6.442
9,20-08-2010,499325.38,0.0,86.0,2.66,215.162,6.442
9,27-08-2010,506789.66,0.0,84.0,2.62,215.12,6.442
9,03-09-2010,511049.06,0.0,82.0,2.58,215.078,6.442
9,10-09-2010,484835.2,1.0,78.0,2.56,215.036,6.442
9,17-09-2010,463448.59,0.0,81.0,2.58,215.062,6.442
9,24-09-2010,452905.22,0.0,77.0,2.62,215.138,6.442
9,01-10-2010,495692.19,0.0,69.0,2.6,215.214,6.56
9,08-10-2010,505069.21,0.0,65.0,2.63,215.29,6.56
9,15-10-2010,454769.68,0.0,67.0,2.72,215.359,6.56
9,22-10-2010,466322.76,0.0,70.0,2.72,215.408,6.56
9,29-10-2010,508801.61,0.0,64.0,2.72,215.457,6.56
9,05-11-2010,517869.97,0.0,59.0,2.69,215.507,6.56
9,12-11-2010,520846.68,0.0,62.0,2.73,215.556,6.56
9,19-11-2010,519823.3,0.0,50.0,2.77,215.437,6.56
9,26-11-2010,768070.53,1.0,60.0,2.74,215.291,6.56
9,03-12-2010,578164.82,0.0,50.0,2.71,215.145,6.56
9,10-12-2010,618121.82,0.0,46.0,2.84,214.998,6.56
9,17-12-2010,685243.2,0.0,50.0,2.87,214.933,6.56
9,24-12-2010,873347.55,0.0,51.0,2.89,214.93,6.56
9,31-12-2010,459770.85,1.0,46.0,2.94,214.927,6.56
9,07-01-2011,490981.78,0.0,42.0,2.98,214.923,6.416
9,14-01-2011,458086.69,0.0,36.0,2.98,214.975,6.416
9,21-01-2011,454021.69,0.0,45.0,3.02,215.355,6.416
9,28-01-2011,463561.48,0.0,44.0,3.01,215.736,6.416
9,04-02-2011,544612.28,0.0,32.0,2.99,216.116,6.416
9,11-02-2011,555279.02,1.0,34.0,3.02,216.497,6.416
9,18-02-2011,610985.56,0.0,58.0,3.04,216.815,6.416
9,25-02-2011,513107.2,0.0,59.0,3.06,217.11,6.416
9,04-03-2011,542016.18,0.0,61.0,3.29,217.404,6.416
9,11-03-2011,517783.5,0.0,55.0,3.46,217.698,6.416
9,18-03-2011,515226.11,0.0,64.0,3.49,217.956,6.416
9,25-03-2011,497488.4,0.0,69.0,3.47,218.201,6.416
9,01-04-2011,520962.14,0.0,56.0,3.52,218.445,6.38
9,08-04-2011,561625.92,0.0,71.0,3.62,218.69,6.38
9,15-04-2011,528420.28,0.0,72.0,3.74,218.913,6.38
9,22-04-2011,549502.11,0.0,72.0,3.81,219.086,6.38
9,29-04-2011,532226.2,0.0,71.0,3.81,219.259,6.38
9,06-05-2011,545251.1,0.0,62.0,3.91,219.432,6.38
9,13-05-2011,539126.0,0.0,78.0,3.9,219.604,6.38
9,20-05-2011,518266.9,0.0,70.0,3.91,219.362,6.38
9,27-05-2011,553834.04,0.0,80.0,3.79,219.12,6.38
9,03-06-2011,587004.29,0.0,86.0,3.7,218.878,6.38
9,10-06-2011,550076.32,0.0,86.0,3.65,218.637,6.38
9,17-06-2011,558671.14,0.0,89.0,3.64,218.588,6.38
9,24-06-2011,538745.93,0.0,87.0,3.59,218.684,6.38
9,01-07-2011,537064.03,0.0,89.0,3.52,218.78,6.404
9,08-07-2011,535983.13,0.0,89.0,3.48,218.876,6.404
9,15-07-2011,512834.04,0.0,90.0,3.58,218.961,6.404
9,22-07-2011,491449.94,0.0,89.0,3.65,219.019,6.404
9,29-07-2011,471449.98,0.0,91.0,3.68,219.077,6.404
9,05-08-2011,554879.67,0.0,92.0,3.68,219.135,6.404
9,12-08-2011,520284.79,0.0,92.0,3.64,219.193,6.404
9,19-08-2011,540819.44,0.0,86.0,3.55,219.256,6.404
9,26-08-2011,542663.53,0.0,89.0,3.52,219.319,6.404
9,02-09-2011,544643.33,0.0,89.0,3.53,219.382,6.404
9,09-09-2011,528784.86,1.0,76.0,3.55,219.446,6.404
9,16-09-2011,500274.03,0.0,78.0,3.53,219.63,6.404
9,23-09-2011,506743.78,0.0,74.0,3.47,219.975,6.404
9,30-09-2011,508567.04,0.0,78.0,3.36,220.32,6.404
9,07-10-2011,553836.98,0.0,73.0,3.28,220.664,6.054
9,14-10-2011,529515.66,0.0,67.0,3.27,220.984,6.054
9,21-10-2011,557075.21,0.0,65.0,3.35,221.15,6.054
9,28-10-2011,548527.49,0.0,64.0,3.37,221.316,6.054
9,04-11-2011,597855.07,0.0,54.0,3.33,221.482,6.054
9,11-11-2011,594574.12,0.0,58.0,3.3,221.648,6.054
9,18-11-2011,542414.27,0.0,59.0,3.31,221.88,6.054
9,25-11-2011,814753.5,1.0,54.0,3.24,222.139,6.054
9,02-12-2011,613115.21,0.0,47.0,3.17,222.398,6.054
9,09-12-2011,630327.28,0.0,38.0,3.16,222.656,6.054
9,16-12-2011,705557.97,0.0,47.0,3.16,222.883,6.054
9,23-12-2011,905324.68,0.0,44.0,3.11,223.066,6.054
9,30-12-2011,549788.36,1.0,43.0,3.13,223.25,6.054
9,06-01-2012,519585.67,0.0,48.0,3.16,223.433,5.667
9,13-01-2012,474964.6,0.0,42.0,3.26,223.617,5.667
9,20-01-2012,480130.04,0.0,52.0,3.27,223.711,5.667
9,27-01-2012,482451.21,0.0,49.0,3.29,223.806,5.667
9,03-02-2012,549967.89,0.0,54.0,3.36,223.901,5.667
9,10-02-2012,609736.12,1.0,44.0,3.41,223.995,5.667
9,17-02-2012,658965.05,0.0,44.0,3.51,224.159,5.667
9,24-02-2012,563578.79,0.0,54.0,3.56,224.374,5.667
9,02-03-2012,619498.28,0.0,57.0,3.63,224.589,5.667
9,09-03-2012,574955.95,0.0,54.0,3.67,224.805,5.667
9,16-03-2012,550373.57,0.0,60.0,3.73,224.959,5.667
9,23-03-2012,550791.32,0.0,59.0,3.79,225.034,5.667
9,30-03-2012,574985.37,0.0,68.0,3.84,225.108,5.667
9,06-04-2012,677885.99,0.0,69.0,3.89,225.182,5.539
9,13-04-2012,578539.86,0.0,69.0,3.89,225.256,5.539
9,20-04-2012,542819.03,0.0,68.0,3.88,225.312,5.539
9,27-04-2012,550414.99,0.0,73.0,3.81,225.367,5.539
9,04-05-2012,586289.08,0.0,79.0,3.75,225.423,5.539
9,11-05-2012,592572.3,0.0,71.0,3.69,225.478,5.539
9,18-05-2012,571463.93,0.0,70.0,3.63,225.494,5.539
9,25-05-2012,547226.0,0.0,80.0,3.56,225.494,5.539
9,01-06-2012,583648.59,0.0,80.0,3.5,225.495,5.539
9,08-06-2012,582525.42,0.0,79.0,3.45,225.495,5.539
9,15-06-2012,564606.1,0.0,82.0,3.39,225.507,5.539
9,22-06-2012,562173.12,0.0,81.0,3.35,225.55,5.539
9,29-06-2012,544770.7,0.0,87.0,3.29,225.592,5.539
9,06-07-2012,578790.36,0.0,84.0,3.23,225.635,5.277
9,13-07-2012,536537.64,0.0,82.0,3.26,225.677,5.277
9,20-07-2012,513991.57,0.0,83.0,3.31,225.687,5.277
9,27-07-2012,495951.0,0.0,86.0,3.41,225.697,5.277
9,03-08-2012,533887.54,0.0,90.0,3.42,225.707,5.277
9,10-08-2012,538713.47,0.0,89.0,3.49,225.717,5.277
9,17-08-2012,535153.47,0.0,86.0,3.57,225.8,5.277
9,24-08-2012,572887.78,0.0,78.0,3.62,225.936,5.277
9,31-08-2012,576879.15,0.0,81.0,3.64,226.073,5.277
9,07-09-2012,565812.29,1.0,88.0,3.73,226.21,5.277
9,14-09-2012,523427.35,0.0,74.0,3.72,226.357,5.277
9,21-09-2012,533756.88,0.0,70.0,3.72,226.56,5.277
9,28-09-2012,516361.06,0.0,77.0,3.67,226.763,5.277
9,05-10-2012,606755.3,0.0,67.0,3.62,226.966,4.954
9,12-10-2012,558464.8,0.0,60.0,3.6,227.169,4.954
9,19-10-2012,542009.46,0.0,68.0,3.59,227.214,4.954
9,26-10-2012,549731.49,0.0,70.0,3.51,227.233,4.954
10,05-02-2010,2193048.75,0.0,54.0,2.96,126.442,9.765
10,12-02-2010,2176028.52,1.0,50.0,2.83,126.496,9.765
10,19-02-2010,2113432.58,0.0,58.0,2.92,126.526,9.765
10,26-02-2010,2006774.96,0.0,53.0,2.82,126.552,9.765
10,05-03-2010,1987090.09,0.0,56.0,2.88,126.578,9.765
10,12-03-2010,1941346.13,0.0,52.0,3.03,126.604,9.765
10,19-03-2010,1946875.06,0.0,61.0,3.05,126.607,9.765
10,26-03-2010,1893532.46,0.0,60.0,2.98,126.605,9.765
10,02-04-2010,2138651.97,0.0,64.0,3.09,126.603,9.524
10,09-04-2010,2041069.37,0.0,65.0,3.0,126.602,9.524
10,16-04-2010,1826241.44,0.0,70.0,3.11,126.562,9.524
10,23-04-2010,1829521.83,0.0,66.0,3.05,126.471,9.524
10,30-04-2010,1790694.59,0.0,70.0,3.1,126.381,9.524
10,07-05-2010,1921432.16,0.0,71.0,3.13,126.29,9.524
10,14-05-2010,1808056.41,0.0,74.0,3.14,126.209,9.524
10,21-05-2010,1847613.58,0.0,78.0,3.12,126.184,9.524
10,28-05-2010,1904618.17,0.0,77.0,3.06,126.16,9.524
10,04-06-2010,1931406.28,0.0,83.0,2.94,126.136,9.524
10,11-06-2010,1827521.71,0.0,90.0,3.06,126.112,9.524
10,18-06-2010,1837636.24,0.0,83.0,2.94,126.114,9.524
10,25-06-2010,1768172.31,0.0,90.0,3.08,126.127,9.524
10,02-07-2010,1845893.87,0.0,93.0,2.98,126.139,9.199
10,09-07-2010,1769793.37,0.0,91.0,3.1,126.152,9.199
10,16-07-2010,1828052.47,0.0,92.0,2.97,126.15,9.199
10,23-07-2010,1831676.03,0.0,88.0,3.11,126.128,9.199
10,30-07-2010,1832664.03,0.0,85.0,3.02,126.107,9.199
10,06-08-2010,1949236.09,0.0,86.0,3.12,126.085,9.199
10,13-08-2010,1962996.7,0.0,88.0,3.05,126.064,9.199
10,20-08-2010,1983190.56,0.0,90.0,3.04,126.077,9.199
10,27-08-2010,1727565.42,0.0,85.0,3.02,126.089,9.199
10,03-09-2010,1766331.45,0.0,84.0,3.09,126.102,9.199
10,10-09-2010,1720530.23,1.0,84.0,2.96,126.115,9.199
10,17-09-2010,1716755.78,0.0,86.0,3.03,126.145,9.199
10,24-09-2010,1655036.75,0.0,86.0,2.94,126.19,9.199
10,01-10-2010,1645892.97,0.0,86.0,3.0,126.235,9.003
10,08-10-2010,1772192.42,0.0,77.0,2.92,126.279,9.003
10,15-10-2010,1703850.25,0.0,75.0,3.08,126.327,9.003
10,22-10-2010,1740234.06,0.0,68.0,3.01,126.382,9.003
10,29-10-2010,1741308.56,0.0,69.0,3.13,126.436,9.003
10,05-11-2010,1832211.96,0.0,71.0,3.01,126.491,9.003
10,12-11-2010,1895901.59,0.0,61.0,3.13,126.546,9.003
10,19-11-2010,1949177.13,0.0,59.0,3.05,126.607,9.003
10,26-11-2010,2939946.38,1.0,55.0,3.16,126.669,9.003
10,03-12-2010,2251206.64,0.0,51.0,3.04,126.731,9.003
10,10-12-2010,2411790.21,0.0,61.0,3.09,126.793,9.003
10,17-12-2010,2811646.85,0.0,59.0,3.12,126.879,9.003
10,24-12-2010,3749057.69,0.0,57.0,3.24,126.984,9.003
10,31-12-2010,1707298.14,1.0,50.0,3.15,127.088,9.003
10,07-01-2011,1714309.9,0.0,43.0,3.29,127.192,8.744
10,14-01-2011,1710803.59,0.0,50.0,3.31,127.301,8.744
10,21-01-2011,1677556.18,0.0,57.0,3.34,127.44,8.744
10,28-01-2011,1715769.05,0.0,53.0,3.23,127.58,8.744
10,04-02-2011,1968045.91,0.0,45.0,3.35,127.72,8.744
10,11-02-2011,2115408.31,1.0,52.0,3.38,127.859,8.744
10,18-02-2011,2106934.55,0.0,62.0,3.43,127.995,8.744
10,25-02-2011,1967996.71,0.0,54.0,3.4,128.13,8.744
10,04-03-2011,1958003.19,0.0,57.0,3.67,128.265,8.744
10,11-03-2011,1933469.15,0.0,64.0,3.63,128.399,8.744
10,18-03-2011,1884734.31,0.0,70.0,3.89,128.512,8.744
10,25-03-2011,1815798.85,0.0,63.0,3.72,128.616,8.744
10,01-04-2011,1827733.18,0.0,68.0,3.77,128.72,8.494
10,08-04-2011,1870720.73,0.0,73.0,3.82,128.824,8.494
10,15-04-2011,1781767.22,0.0,61.0,4.09,128.911,8.494
10,22-04-2011,2004831.14,0.0,76.0,3.92,128.955,8.494
10,29-04-2011,1873646.34,0.0,73.0,4.15,129.0,8.494
10,06-05-2011,1841369.99,0.0,74.0,4.19,129.044,8.494
10,13-05-2011,1712995.44,0.0,74.0,4.2,129.089,8.494
10,20-05-2011,1720908.01,0.0,73.0,3.99,129.076,8.494
10,27-05-2011,1743000.38,0.0,79.0,3.93,129.062,8.494
10,03-06-2011,1792210.89,0.0,82.0,3.89,129.049,8.494
10,10-06-2011,1740063.1,0.0,85.0,3.98,129.036,8.494
10,17-06-2011,1817934.76,0.0,88.0,3.94,129.043,8.494
10,24-06-2011,1711813.13,0.0,91.0,3.81,129.066,8.494
10,01-07-2011,1751369.75,0.0,95.0,3.84,129.089,8.257
10,08-07-2011,1699708.38,0.0,89.0,3.79,129.113,8.257
10,15-07-2011,1775068.4,0.0,86.0,3.78,129.134,8.257
10,22-07-2011,1774342.61,0.0,89.0,3.7,129.151,8.257
10,29-07-2011,1745841.33,0.0,87.0,3.69,129.168,8.257
10,05-08-2011,1886299.98,0.0,90.0,3.8,129.185,8.257
10,12-08-2011,1917397.63,0.0,86.0,3.79,129.202,8.257
10,19-08-2011,1954849.68,0.0,87.0,3.74,129.241,8.257
10,26-08-2011,1728399.07,0.0,92.0,3.66,129.283,8.257
10,02-09-2011,1758587.35,0.0,92.0,3.8,129.326,8.257
10,09-09-2011,1670579.82,1.0,89.0,3.77,129.369,8.257
10,16-09-2011,1650894.3,0.0,77.0,3.78,129.431,8.257
10,23-09-2011,1685910.53,0.0,83.0,3.79,129.518,8.257
10,30-09-2011,1627707.31,0.0,82.0,3.88,129.606,8.257
10,07-10-2011,1788227.6,0.0,75.0,3.83,129.694,7.874
10,14-10-2011,1704753.02,0.0,70.0,3.7,129.771,7.874
10,21-10-2011,1745928.56,0.0,78.0,3.84,129.782,7.874
10,28-10-2011,1771792.97,0.0,73.0,3.84,129.794,7.874
10,04-11-2011,1904438.59,0.0,69.0,3.83,129.805,7.874
10,11-11-2011,2076570.84,0.0,55.0,3.68,129.817,7.874
10,18-11-2011,1869087.85,0.0,59.0,3.67,129.827,7.874
10,25-11-2011,2950198.64,1.0,61.0,3.76,129.836,7.874
10,02-12-2011,2068097.18,0.0,57.0,3.7,129.846,7.874
10,09-12-2011,2429310.9,0.0,43.0,3.64,129.856,7.874
10,16-12-2011,2555031.18,0.0,51.0,3.49,129.898,7.874
10,23-12-2011,3487986.89,0.0,48.0,3.54,129.985,7.874
10,30-12-2011,1930690.37,1.0,49.0,3.43,130.071,7.874
10,06-01-2012,1683401.78,0.0,60.0,3.44,130.158,7.545
10,13-01-2012,1711562.73,0.0,51.0,3.48,130.244,7.545
10,20-01-2012,1675562.94,0.0,55.0,3.66,130.279,7.545
10,27-01-2012,1632406.0,0.0,54.0,3.68,130.314,7.545
10,03-02-2012,1867403.01,0.0,57.0,3.54,130.35,7.545
10,10-02-2012,2218595.8,1.0,56.0,3.72,130.385,7.545
10,17-02-2012,2168709.76,0.0,54.0,3.78,130.455,7.545
10,24-02-2012,2039415.74,0.0,56.0,3.95,130.55,7.545
10,02-03-2012,1990371.02,0.0,58.0,3.88,130.646,7.545
10,09-03-2012,1917483.1,0.0,58.0,3.96,130.741,7.545
10,16-03-2012,1930814.66,0.0,62.0,4.27,130.826,7.545
10,23-03-2012,1837457.69,0.0,57.0,4.29,130.897,7.545
10,30-03-2012,1815760.42,0.0,68.0,4.29,130.967,7.545
10,06-04-2012,2163384.17,0.0,66.0,4.28,131.038,7.382
10,13-04-2012,1974687.51,0.0,70.0,4.25,131.108,7.382
10,20-04-2012,1777166.53,0.0,68.0,4.11,131.117,7.382
10,27-04-2012,1712987.56,0.0,80.0,4.09,131.127,7.382
10,04-05-2012,1821364.42,0.0,77.0,4.06,131.136,7.382
10,11-05-2012,1792345.3,0.0,76.0,4.19,131.145,7.382
10,18-05-2012,1795152.73,0.0,85.0,4.31,131.098,7.382
10,25-05-2012,1830939.1,0.0,86.0,4.13,131.029,7.382
10,01-06-2012,1767471.48,0.0,80.0,4.28,130.959,7.382
10,08-06-2012,1840491.41,0.0,87.0,4.1,130.89,7.382
10,15-06-2012,1811562.88,0.0,89.0,4.14,130.83,7.382
10,22-06-2012,1755334.18,0.0,90.0,4.01,130.793,7.382
10,29-06-2012,1707481.9,0.0,91.0,3.88,130.756,7.382
10,06-07-2012,1805999.79,0.0,87.0,3.67,130.72,7.17
10,13-07-2012,1765571.91,0.0,90.0,3.72,130.683,7.17
10,20-07-2012,1869967.03,0.0,84.0,3.59,130.701,7.17
10,27-07-2012,1817603.66,0.0,84.0,3.77,130.72,7.17
10,03-08-2012,1939440.09,0.0,85.0,3.6,130.738,7.17
10,10-08-2012,1880436.94,0.0,91.0,3.81,130.756,7.17
10,17-08-2012,1827797.4,0.0,89.0,4.0,130.791,7.17
10,24-08-2012,1764984.15,0.0,82.0,4.06,130.838,7.17
10,31-08-2012,1650285.54,0.0,87.0,3.89,130.885,7.17
10,07-09-2012,1708283.28,1.0,83.0,4.12,130.933,7.17
10,14-09-2012,1640168.99,0.0,78.0,3.97,130.978,7.17
10,21-09-2012,1671857.57,0.0,82.0,4.12,131.01,7.17
10,28-09-2012,1694862.41,0.0,83.0,3.97,131.043,7.17
10,05-10-2012,1758971.38,0.0,81.0,4.13,131.076,6.943
10,12-10-2012,1713889.11,0.0,76.0,4.47,131.108,6.943
10,19-10-2012,1734834.82,0.0,73.0,4.45,131.15,6.943
10,26-10-2012,1744349.05,0.0,70.0,4.3,131.193,6.943
11,05-02-2010,1528008.64,0.0,46.0,2.57,214.425,7.368
11,12-02-2010,1574684.08,1.0,48.0,2.55,214.575,7.368
11,19-02-2010,1503298.7,0.0,48.0,2.51,214.62,7.368
11,26-02-2010,1336404.65,0.0,53.0,2.56,214.648,7.368
11,05-03-2010,1426622.65,0.0,54.0,2.62,214.675,7.368
11,12-03-2010,1331883.16,0.0,64.0,2.67,214.703,7.368
11,19-03-2010,1364207.0,0.0,62.0,2.72,214.53,7.368
11,26-03-2010,1245624.27,0.0,58.0,2.73,214.324,7.368
11,02-04-2010,1446210.26,0.0,66.0,2.72,214.118,7.343
11,09-04-2010,1470308.32,0.0,70.0,2.77,213.912,7.343
11,16-04-2010,1323243.35,0.0,68.0,2.81,213.773,7.343
11,23-04-2010,1283766.55,0.0,68.0,2.8,213.722,7.343
11,30-04-2010,1239766.89,0.0,71.0,2.78,213.672,7.343
11,07-05-2010,1312329.78,0.0,76.0,2.84,213.621,7.343
11,14-05-2010,1266796.13,0.0,78.0,2.85,213.62,7.343
11,21-05-2010,1271646.62,0.0,77.0,2.83,213.912,7.343
11,28-05-2010,1264272.52,0.0,80.0,2.76,214.204,7.343
11,04-06-2010,1396322.19,0.0,80.0,2.7,214.496,7.343
11,11-06-2010,1339570.85,0.0,83.0,2.67,214.788,7.343
11,18-06-2010,1336522.92,0.0,84.0,2.64,214.786,7.343
11,25-06-2010,1262025.08,0.0,84.0,2.65,214.666,7.343
11,02-07-2010,1302600.14,0.0,83.0,2.67,214.546,7.346
11,09-07-2010,1280156.47,0.0,83.0,2.64,214.427,7.346
11,16-07-2010,1290609.54,0.0,85.0,2.62,214.418,7.346
11,23-07-2010,1244390.03,0.0,85.0,2.61,214.556,7.346
11,30-07-2010,1250178.89,0.0,83.0,2.64,214.695,7.346
11,06-08-2010,1369634.92,0.0,87.0,2.63,214.834,7.346
11,13-08-2010,1384339.1,0.0,88.0,2.69,214.973,7.346
11,20-08-2010,1430192.37,0.0,89.0,2.66,214.931,7.346
11,27-08-2010,1311263.07,0.0,88.0,2.62,214.89,7.346
11,03-09-2010,1303914.27,0.0,85.0,2.58,214.848,7.346
11,10-09-2010,1231428.46,1.0,82.0,2.56,214.807,7.346
11,17-09-2010,1215676.31,0.0,83.0,2.58,214.832,7.346
11,24-09-2010,1170103.25,0.0,77.0,2.62,214.908,7.346
11,01-10-2010,1182490.46,0.0,75.0,2.6,214.985,7.564
11,08-10-2010,1293472.8,0.0,69.0,2.63,215.061,7.564
11,15-10-2010,1175003.67,0.0,71.0,2.72,215.129,7.564
11,22-10-2010,1169831.38,0.0,73.0,2.72,215.178,7.564
11,29-10-2010,1195036.0,0.0,74.0,2.72,215.227,7.564
11,05-11-2010,1332759.13,0.0,64.0,2.69,215.277,7.564
11,12-11-2010,1281675.6,0.0,64.0,2.73,215.326,7.564
